,train_acc,test_acc,train_loss,test_loss
epoch_97,0.8071324825286865,0.8184999823570251,0.39390000876450537,0.3806924905776978
epoch_98,0.807410478591919,0.8245000243186951,0.3935205546927452,0.37889164400100706
epoch_99,0.8072264790534973,0.8255000114440918,0.39369891002202034,0.3721729693412781
epoch_100,0.8074039816856384,0.8245000243186951,0.3931940874134302,0.379851628780365
epoch_101,0.8075175285339355,0.8205000162124634,0.39300189951872827,0.3759032485485077
epoch_102,0.8072469830513,0.8050000071525574,0.3935360880852938,0.3865376572608948
epoch_103,0.8078410029411316,0.8220000267028809,0.3928197193495035,0.37643978476524353
epoch_104,0.8077960014343262,0.8270000219345093,0.3925867991591692,0.37657465648651123
epoch_105,0.8074769973754883,0.8230000138282776,0.39295335370111467,0.3783131213188171
epoch_106,0.808088481426239,0.8274999856948853,0.39250647103881836,0.37549939036369323
epoch_107,0.8079574704170227,0.8289999961853027,0.3925848319590092,0.36761846590042113
epoch_108,0.8077790141105652,0.8180000185966492,0.3923640334556103,0.3778669810295105
epoch_109,0.8082879781723022,0.8169999718666077,0.3923529793907404,0.38297935223579405
epoch_110,0.8080350160598755,0.8190000057220459,0.3923638861260414,0.37563873195648195
epoch_111,0.8081629872322083,0.8259999752044678,0.39247353207206725,0.3803239707946777
epoch_112,0.8087670207023621,0.8180000185966492,0.3916331116325855,0.3763319125175476
epoch_113,0.8082619905471802,0.8205000162124634,0.39227140915632247,0.3781153864860535
epoch_114,0.8079879879951477,0.8245000243186951,0.3919525807840824,0.3759147746562958
epoch_115,0.8084800243377686,0.8119999766349792,0.3917011777240038,0.3886041450500488
epoch_116,0.8087850213050842,0.8190000057220459,0.3914517435384989,0.3802272217273712
epoch_117,0.8088859915733337,0.8180000185966492,0.3913763601398468,0.3763721852302551
epoch_118,0.8085870146751404,0.8234999775886536,0.39082903982043266,0.376541454076767
epoch_119,0.8085070252418518,0.8174999952316284,0.39144010940086843,0.37739397430419924
epoch_120,0.8089964985847473,0.8224999904632568,0.39100263073170183,0.38028353023529055
epoch_121,0.8091195225715637,0.8190000057220459,0.39081932014477255,0.37663955783843994
epoch_122,0.8088725209236145,0.8270000219345093,0.39088154417848586,0.3795117588043213
epoch_123,0.8085740208625793,0.8259999752044678,0.391062277545929,0.3745825641155243
epoch_124,0.8092290163040161,0.8199999928474426,0.390514880618453,0.37453192901611326
epoch_125,0.8089385032653809,0.8299999833106995,0.3903402757757902,0.3695256860256195
epoch_126,0.8090324997901917,0.8224999904632568,0.39056278198957445,0.3755768129825592
epoch_127,0.8094459772109985,0.8199999928474426,0.3904304716821909,0.37508065032958987
epoch_128,0.8095030188560486,0.8259999752044678,0.3900628246034384,0.3751438467502594
epoch_129,0.8092144727706909,0.8195000290870667,0.3900017568528652,0.3807532012462616
epoch_130,0.8094674944877625,0.8209999799728394,0.3899007999666929,0.3790000648498535
epoch_131,0.8095024824142456,0.828000009059906,0.3896415555233955,0.37591923141479494
epoch_132,0.8093655109405518,0.8199999928474426,0.3900656486387253,0.37695603108406067
epoch_133,0.8096060156822205,0.8190000057220459,0.38962767522871494,0.37639109325408937
epoch_134,0.8092085123062134,0.8199999928474426,0.39002987470197675,0.37970445370674133
epoch_135,0.8096619844436646,0.8165000081062317,0.38938072672832014,0.3813753490447998
epoch_136,0.8097105026245117,0.8165000081062317,0.38927317469704154,0.38021546030044556
epoch_137,0.8100110292434692,0.8140000104904175,0.38920590738296507,0.38040364265441895
epoch_138,0.810199499130249,0.8245000243186951,0.3890772944742441,0.3773320198059082
epoch_139,0.810204029083252,0.8230000138282776,0.3886973042391539,0.3761962788105011
epoch_140,0.810453474521637,0.8174999952316284,0.3888204695547819,0.3769607882499695
epoch_141,0.8101155161857605,0.8234999775886536,0.3892735239943266,0.37148534965515134
epoch_142,0.8100295066833496,0.8295000195503235,0.3885783076121807,0.37418532800674437
epoch_143,0.8105645179748535,0.8174999952316284,0.38839749105119703,0.3813585686683655
epoch_144,0.8103979825973511,0.824999988079071,0.38831758924877646,0.37113423681259156
epoch_145,0.8102869987487793,0.8255000114440918,0.3887348551174402,0.37658557581901553
epoch_146,0.8104619979858398,0.8144999742507935,0.38834877688395975,0.38221252512931825
epoch_147,0.81062251329422,0.8180000185966492,0.3884750489895344,0.3756169066429138
epoch_148,0.8107389807701111,0.8215000033378601,0.38783969772028926,0.3735579388141632
epoch_149,0.8107255101203918,0.8240000009536743,0.3882156943794489,0.3731013548374176
epoch_150,0.810854971408844,0.8190000057220459,0.3877178794244528,0.3796220393180847
epoch_151,0.8106099963188171,0.8224999904632568,0.3877840214759111,0.37167448353767396
epoch_152,0.8110250234603882,0.828000009059906,0.38764339001274106,0.3676165969371796
epoch_153,0.8109444975852966,0.8134999871253967,0.3875845397508144,0.3800661172866821
epoch_154,0.8106085062026978,0.8174999952316284,0.3879303092044592,0.3789781889915466
epoch_155,0.8106909990310669,0.8255000114440918,0.38753995403802394,0.3767103238105774
epoch_156,0.8106685280799866,0.8245000243186951,0.3878494103471041,0.373996643781662
epoch_157,0.8109664916992188,0.828499972820282,0.38757781737530234,0.37199968576431275
epoch_158,0.811183512210846,0.8199999928474426,0.387180610686779,0.3777463402748108
epoch_159,0.8114385008811951,0.8180000185966492,0.38674626255190375,0.37719317245483397
epoch_160,0.8111854791641235,0.8255000114440918,0.3874108302403688,0.37056764101982115
epoch_161,0.8112499713897705,0.8264999985694885,0.3872946310584545,0.37331403136253355
epoch_162,0.81107497215271,0.8245000243186951,0.3873016633958817,0.3763759708404541
epoch_163,0.81124347448349,0.8119999766349792,0.38689842560482024,0.37780257368087766
epoch_164,0.8114334940910339,0.8220000267028809,0.38670544849061966,0.3710562727451324
epoch_165,0.8114110231399536,0.8264999985694885,0.38705787369561195,0.37410516214370726
epoch_166,0.8110610246658325,0.8274999856948853,0.38704860819160936,0.3722202377319336
epoch_167,0.811564028263092,0.8274999856948853,0.3868579177281857,0.3754320251941681
epoch_168,0.8114179968833923,0.8245000243186951,0.3870198849571943,0.371512460231781
epoch_169,0.8115795254707336,0.8270000219345093,0.3867050931209326,0.37498840522766114
epoch_170,0.8117945194244385,0.8234999775886536,0.3865174052013159,0.3696948583126068
epoch_171,0.8119189739227295,0.8209999799728394,0.3864139585800171,0.3741736373901367
epoch_172,0.8118515014648438,0.8289999961853027,0.38626346012437346,0.3711710650920868
epoch_173,0.8115090131759644,0.8119999766349792,0.38659150766777994,0.37952839612960815
epoch_174,0.8120719790458679,0.828000009059906,0.3859243993374109,0.37263269567489626
epoch_175,0.8122465014457703,0.8100000023841858,0.3859363802338839,0.3773956727981567
epoch_176,0.8119164705276489,0.8255000114440918,0.3862028475524187,0.37227847385406493
epoch_177,0.8122460246086121,0.8255000114440918,0.3857921793355942,0.37101986646652224
epoch_178,0.811680018901825,0.8240000009536743,0.38621819477760794,0.37341680097579955
epoch_179,0.8115634918212891,0.8245000243186951,0.38633837875199317,0.3732795763015747
epoch_180,0.8121204972267151,0.8220000267028809,0.38555997794115543,0.37424866676330565
epoch_181,0.8120614886283875,0.8259999752044678,0.38579332175171377,0.37197261905670165
epoch_182,0.8122804760932922,0.8205000162124634,0.38558392141699793,0.374249635219574
epoch_183,0.8120625019073486,0.8190000057220459,0.38586160385680196,0.37158582973480225
epoch_184,0.8118895292282104,0.8190000057220459,0.3857871514055729,0.37604596734046936
epoch_185,0.812405526638031,0.8115000128746033,0.385592068649292,0.37599900269508363
epoch_186,0.812564492225647,0.8234999775886536,0.38544523524916174,0.3755059893131256
epoch_187,0.8122069835662842,0.8205000162124634,0.38545663433301447,0.37252357363700866
epoch_188,0.8122764825820923,0.8140000104904175,0.38539918245649335,0.3881103417873383
epoch_189,0.812625527381897,0.8289999961853027,0.3851421061267853,0.36849420571327207
epoch_190,0.8124369978904724,0.8259999752044678,0.385246526119709,0.3728895015716553
epoch_191,0.8121349811553955,0.8240000009536743,0.3857468403310776,0.3740773878097534
epoch_192,0.8125110268592834,0.8165000081062317,0.38541812238109113,0.3803325698375702
epoch_193,0.8121445178985596,0.8224999904632568,0.3855471776280403,0.3740130774974823
epoch_194,0.8124600052833557,0.828499972820282,0.38501110016608237,0.37279875826835635
epoch_195,0.8127955198287964,0.8270000219345093,0.3851021534525156,0.3690298087596893
epoch_196,0.8126925230026245,0.8295000195503235,0.3850650003026724,0.3718631820678711
epoch_197,0.8127670288085938,0.8299999833106995,0.38469846659553053,0.37331810522079467
epoch_198,0.8124114871025085,0.8184999823570251,0.3852144722687006,0.3721787095069885
epoch_199,0.8128485083580017,0.824999988079071,0.3846998173121214,0.36539132595062257
epoch_200,0.8122310042381287,0.815500020980835,0.385053087546587,0.37362938714027405
epoch_201,0.8126674890518188,0.8100000023841858,0.38502300028395653,0.3817789885997772
epoch_202,0.8128594756126404,0.8234999775886536,0.38479100237667563,0.37697635674476626
epoch_203,0.8127524852752686,0.8165000081062317,0.38489692561388017,0.3797803592681885
epoch_204,0.8127574920654297,0.8090000152587891,0.3847881829625368,0.37903861713409426
epoch_205,0.8126775026321411,0.8140000104904175,0.3847133804045916,0.3790580234527588
epoch_206,0.8125090003013611,0.8245000243186951,0.38484402978241444,0.3706366481781006
epoch_207,0.8130890130996704,0.8174999952316284,0.38445950839412213,0.37784123277664183
epoch_208,0.813000500202179,0.8134999871253967,0.38458319677579406,0.3796041898727417
epoch_209,0.812983512878418,0.8220000267028809,0.38424972248756883,0.3752688755989075
epoch_210,0.8130815029144287,0.8255000114440918,0.38429313158988954,0.37486240339279175
epoch_211,0.8129050135612488,0.8234999775886536,0.3845332985868454,0.3744042036533356
epoch_212,0.812983512878418,0.8195000290870667,0.3843125572805405,0.37742960000038145
epoch_213,0.813165009021759,0.8215000033378601,0.38431912634205817,0.3746141219139099
epoch_214,0.8130540251731873,0.8165000081062317,0.38421953600490094,0.3827484488487244
epoch_215,0.8130189776420593,0.8295000195503235,0.3842230557575226,0.3745500454902649
epoch_216,0.8132864832878113,0.8230000138282776,0.3842999480160475,0.3694160177707672
epoch_217,0.8131754994392395,0.8309999704360962,0.38399449608707426,0.37093088817596437
epoch_218,0.8130285143852234,0.8165000081062317,0.3845513141752481,0.38425624084472654
epoch_219,0.8131539821624756,0.8230000138282776,0.3842749495460987,0.37268758273124697
epoch_220,0.8132209777832031,0.8140000104904175,0.3838686880812645,0.37906787848472595
epoch_221,0.8133234977722168,0.8234999775886536,0.38405367385387423,0.37838688492774963
epoch_222,0.8135324716567993,0.8224999904632568,0.38366181239533426,0.3737137529850006
epoch_223,0.8128554821014404,0.8184999823570251,0.3841439199631214,0.3807586748600006
epoch_224,0.813601016998291,0.8209999799728394,0.38361596963870526,0.37902903962135315
epoch_225,0.8133885264396667,0.8149999976158142,0.38382950812494754,0.3764553382396698
epoch_226,0.81341552734375,0.8240000009536743,0.3836984081025124,0.3706676454544067
epoch_227,0.8132554888725281,0.8320000171661377,0.38406880830216406,0.3710415823459625
epoch_228,0.8134474754333496,0.8165000081062317,0.3834894402214289,0.3732953402996063
epoch_229,0.8136739730834961,0.8220000267028809,0.3834092690973282,0.3740295476913452
epoch_230,0.8135975003242493,0.8140000104904175,0.3833312303596735,0.3806518497467041
epoch_231,0.8132885098457336,0.8230000138282776,0.3836322951107025,0.3727942843437195
epoch_232,0.8134269714355469,0.824999988079071,0.3834385328439474,0.3684789662361145
epoch_233,0.8137990236282349,0.8165000081062317,0.383154254217267,0.37530524778366087
epoch_234,0.8137434720993042,0.8140000104904175,0.38334360808074475,0.3831103677749634
epoch_235,0.813618004322052,0.8224999904632568,0.38290410332894326,0.37487115478515626
epoch_236,0.8137400150299072,0.8159999847412109,0.3827803273355961,0.3784328091144562
epoch_237,0.8135765194892883,0.8245000243186951,0.38318421375596523,0.3760411310195923
epoch_238,0.8140144944190979,0.8215000033378601,0.3831033507926464,0.378149477481842
epoch_239,0.8138319849967957,0.8174999952316284,0.3829057913285494,0.38176398277282714
epoch_240,0.8137645125389099,0.8190000057220459,0.38292917286682127,0.37753926372528074
epoch_241,0.8137754797935486,0.8169999718666077,0.3829373303134441,0.3735412919521332
epoch_242,0.8133950233459473,0.8159999847412109,0.3831189515028,0.3761167063713074
epoch_243,0.8135755062103271,0.8159999847412109,0.3830543008185625,0.37805031061172484
epoch_244,0.8137770295143127,0.8205000162124634,0.382877086399436,0.37598407244682314
epoch_245,0.8142060041427612,0.8140000104904175,0.3824057314817905,0.3826796731948853
epoch_246,0.8139749765396118,0.8195000290870667,0.3829662886919975,0.37938579297065733
epoch_247,0.8142845034599304,0.8130000233650208,0.38222168581342697,0.3812532739639282
epoch_248,0.8140180110931396,0.824999988079071,0.38284116214191916,0.37531376934051514
epoch_249,0.8138819932937622,0.8180000185966492,0.38274648321700094,0.37373497247695925
epoch_250,0.8142049908638,0.8195000290870667,0.3825404049913883,0.3729009919166565
epoch_251,0.8139104843139648,0.8165000081062317,0.3823387627973556,0.37723405575752256
epoch_252,0.8137415051460266,0.8230000138282776,0.38280963289237024,0.37711163926124575
epoch_253,0.8139209747314453,0.8169999718666077,0.38252897221875193,0.3799323468208313
epoch_254,0.8141899704933167,0.815500020980835,0.3822441808367968,0.3782787194252014
epoch_255,0.814300000667572,0.8270000219345093,0.3825493465656042,0.373320294380188
epoch_256,0.8144884705543518,0.8209999799728394,0.3821562185764313,0.37177406907081606
epoch_257,0.8143445253372192,0.8190000057220459,0.3818755545501709,0.37298752880096436
epoch_258,0.8146784901618958,0.8134999871253967,0.3818397423121929,0.37560301423072817
epoch_259,0.8143025040626526,0.8190000057220459,0.3819144931704998,0.3748966701030731
epoch_260,0.8146135210990906,0.8190000057220459,0.38207974379587173,0.3760565574169159
epoch_261,0.8140019774436951,0.8264999985694885,0.38216771511232855,0.373953946352005
epoch_262,0.8143435120582581,0.8174999952316284,0.38191433983325956,0.3738268215656281
epoch_263,0.814144492149353,0.8240000009536743,0.3821319659149647,0.371811279296875
epoch_264,0.8144649863243103,0.8209999799728394,0.3814357082656622,0.37401208114624024
epoch_265,0.8144639730453491,0.8140000104904175,0.38192894540941713,0.3738869791030884
epoch_266,0.8142035007476807,0.8119999766349792,0.38202536127471926,0.3794985549449921
epoch_267,0.8144655227661133,0.8220000267028809,0.3819257150014639,0.3772124857902527
epoch_268,0.8146820068359375,0.8255000114440918,0.38160290945792197,0.3670727186203003
epoch_269,0.8145089745521545,0.8230000138282776,0.38196925205385684,0.3694283561706543
epoch_270,0.8142215013504028,0.8240000009536743,0.3818953985960484,0.3717941551208496
epoch_271,0.8144615292549133,0.8184999823570251,0.3816154858374596,0.37480870008468625
epoch_272,0.8147640228271484,0.824999988079071,0.38155392941737176,0.3683786468505859
epoch_273,0.8145815134048462,0.8184999823570251,0.3817533703069687,0.3762446506023407
epoch_274,0.8144544959068298,0.8259999752044678,0.3815674650130272,0.36680118227005004
epoch_275,0.8145130276679993,0.8240000009536743,0.3814049704682827,0.3734996089935303
epoch_276,0.8146650195121765,0.8144999742507935,0.38147211878025533,0.37499602913856506
epoch_277,0.8148704767227173,0.8234999775886536,0.3813404181829691,0.3752790915966034
epoch_278,0.8147084712982178,0.8174999952316284,0.3812084226970673,0.3721427683830261
epoch_279,0.8145149946212769,0.8195000290870667,0.3813738291438818,0.3752422318458557
epoch_280,0.8145855069160461,0.8140000104904175,0.38149207292330267,0.3803434722423554
epoch_281,0.814675509929657,0.8105000257492065,0.38122990081322194,0.3783473596572876
epoch_282,0.8148369789123535,0.8270000219345093,0.38150615871465204,0.3712838068008423
epoch_283,0.8149064779281616,0.8199999928474426,0.38102306298685074,0.37063559699058535
epoch_284,0.8151609897613525,0.8209999799728394,0.3809765016616583,0.37434480667114256
epoch_285,0.814955472946167,0.8165000081062317,0.38106688240265846,0.3765079388618469
epoch_286,0.8146474957466125,0.8270000219345093,0.38109067549157144,0.36930687522888184
epoch_287,0.8151580095291138,0.8220000267028809,0.3810057568912506,0.37503172516822814
epoch_288,0.8149629831314087,0.8205000162124634,0.38114894513380526,0.377016010761261
epoch_289,0.814887523651123,0.8230000138282776,0.3808616062347889,0.3676829423904419
epoch_290,0.8149139881134033,0.8215000033378601,0.38115859788763523,0.3751214394569397
epoch_291,0.8149704933166504,0.8165000081062317,0.38090203201425077,0.3775469889640808
epoch_292,0.8151299953460693,0.8205000162124634,0.3807890078525543,0.3746672170162201
epoch_293,0.8151410222053528,0.8180000185966492,0.3808804419257641,0.37585906219482423
epoch_294,0.8148519992828369,0.828499972820282,0.3807276389619112,0.3715663342475891
epoch_295,0.814706027507782,0.8105000257492065,0.3810584932206869,0.38105397176742556
epoch_296,0.814955472946167,0.8264999985694885,0.3806523365907669,0.3707311131954193
epoch_297,0.8147714734077454,0.8209999799728394,0.3810042444438934,0.3768917338848114
epoch_298,0.8149830102920532,0.8190000057220459,0.3807247603094578,0.37819897174835204
epoch_299,0.8149669766426086,0.8215000033378601,0.3809737050498724,0.36745617747306825
epoch_300,0.8151040077209473,0.8234999775886536,0.38074627209472656,0.37922510600090026
epoch_301,0.8152099847793579,0.8130000233650208,0.3805944705837965,0.38234981989860534
epoch_302,0.814999520778656,0.8264999985694885,0.3810061440910101,0.3661727933883667
epoch_303,0.8152809739112854,0.8169999718666077,0.38085802843487265,0.38398429012298585
epoch_304,0.8150424957275391,0.8100000023841858,0.380845159533143,0.3831499388217926
epoch_305,0.815284013748169,0.8195000290870667,0.38045453984630107,0.37022587418556213
epoch_306,0.8152765035629272,0.8125,0.3804605016704798,0.3822712235450745
epoch_307,0.8150150179862976,0.8199999928474426,0.3806960844191313,0.37995384287834166
epoch_308,0.8150280117988586,0.8149999976158142,0.3804932888972759,0.3813650550842285
epoch_309,0.815391480922699,0.8234999775886536,0.3804856888253689,0.3715904128551483
epoch_310,0.8154670000076294,0.8234999775886536,0.3802222929189205,0.3785633840560913
epoch_311,0.8153430223464966,0.8230000138282776,0.38042769442999363,0.37297769498825073
epoch_312,0.8152844905853271,0.8240000009536743,0.38028360974025727,0.3695326945781708
epoch_313,0.8151559829711914,0.828499972820282,0.3803587724421024,0.3712629823684692
epoch_314,0.8155199885368347,0.8270000219345093,0.38046009105539325,0.3707110810279846
epoch_315,0.8152955174446106,0.815500020980835,0.37999196590030193,0.380064403295517
epoch_316,0.8152855038642883,0.8165000081062317,0.38042039790058135,0.3751363432407379
epoch_317,0.8149124979972839,0.828000009059906,0.380460252774477,0.37107233119010924
epoch_318,0.8155214786529541,0.8220000267028809,0.38006861394047736,0.37300514793395995
epoch_319,0.815322995185852,0.8190000057220459,0.38007528215658665,0.3766748578548431
epoch_320,0.8152505159378052,0.8174999952316284,0.3801308411906958,0.3721122121810913
epoch_321,0.8152304887771606,0.815500020980835,0.3802235646865368,0.37722504329681394
epoch_322,0.8154879808425903,0.8165000081062317,0.38025121581709387,0.3815039277076721
epoch_323,0.8157885074615479,0.8230000138282776,0.37976517392873765,0.3758847930431366
epoch_324,0.815516471862793,0.8169999718666077,0.37990760828399656,0.38020761585235596
epoch_325,0.8156285285949707,0.8159999847412109,0.37972768556547165,0.3783892679214478
epoch_326,0.8153809905052185,0.8184999823570251,0.38009372910761835,0.3751439082622528
epoch_327,0.8155074715614319,0.8259999752044678,0.37989581802868844,0.3700317440032959
epoch_328,0.8159019947052002,0.8220000267028809,0.3796087853164673,0.37055520963668825
epoch_329,0.8156154751777649,0.824999988079071,0.37948576082921026,0.368139771938324
epoch_330,0.8157619833946228,0.8234999775886536,0.3797816880270243,0.3729738759994507
epoch_331,0.8157430291175842,0.824999988079071,0.37994615313315394,0.3728194136619568
epoch_332,0.8154894709587097,0.8209999799728394,0.3800035178774595,0.3814997501373291
epoch_333,0.8155360221862793,0.8199999928474426,0.3798037930380106,0.3794348568916321
