,train_acc,test_acc,train_loss,test_loss
epoch_177,0.5930805206298828,0.5699999928474426,0.659680018023014,0.6768747687339782
epoch_178,0.5927550196647644,0.5690000057220459,0.6598243827266693,0.67443834400177
epoch_179,0.5933715105056763,0.5644999742507935,0.6594674012317657,0.6758606672286988
epoch_180,0.5930755138397217,0.5709999799728394,0.6596173946356774,0.6762848172187805
epoch_181,0.5931640267372131,0.5845000147819519,0.6593944790649414,0.6694796571731567
epoch_182,0.5933135151863098,0.5659999847412109,0.6593243050236702,0.6776440801620484
epoch_183,0.593101978302002,0.574999988079071,0.6595547750873566,0.6750944137573243
epoch_184,0.5935829877853394,0.578000009059906,0.659573730337143,0.6741300029754639
epoch_185,0.5934605002403259,0.5805000066757202,0.6594967677121163,0.6718932037353516
epoch_186,0.5934370160102844,0.5715000033378601,0.6594004118323326,0.6764245862960816
epoch_187,0.5932735204696655,0.5820000171661377,0.6594953656053543,0.6705780911445618
epoch_188,0.5935235023498535,0.5705000162124634,0.6592521037306786,0.6742676758766174
epoch_189,0.5934119820594788,0.5720000267028809,0.6592954148983955,0.676631742477417
epoch_190,0.5936384797096252,0.5809999704360962,0.659359139482975,0.6672605943679809
epoch_191,0.5935004949569702,0.5759999752044678,0.6593853250823021,0.6731076574325562
epoch_192,0.5933935046195984,0.5734999775886536,0.6594234462513924,0.6754523077011109
epoch_193,0.5933215022087097,0.5715000033378601,0.6591562758970261,0.673841305732727
epoch_194,0.593378484249115,0.5724999904632568,0.65934058558321,0.6777362480163575
epoch_195,0.5934244990348816,0.578000009059906,0.6592167592158318,0.6723145313262939
epoch_196,0.5940600037574768,0.5740000009536743,0.6591460208745002,0.672398612499237
epoch_197,0.5936710238456726,0.5690000057220459,0.6589659800300598,0.6751775484085083
epoch_198,0.5938540101051331,0.5649999976158142,0.659024757267952,0.6778888635635376
epoch_199,0.5945540070533752,0.5745000243186951,0.6589837574348449,0.6722722959518432
epoch_200,0.594337522983551,0.5730000138282776,0.6588490854640007,0.6734505777359009
epoch_201,0.5940110087394714,0.565500020980835,0.6590693062024117,0.6761949949264526
epoch_202,0.5941935181617737,0.5789999961853027,0.6589432412266731,0.6724013090133667
epoch_203,0.5940060019493103,0.5680000185966492,0.659035528224945,0.6750431394577027
epoch_204,0.5939415097236633,0.5734999775886536,0.6590610604114533,0.6738495459556579
epoch_205,0.5946475267410278,0.5734999775886536,0.6586293213233948,0.6739602127075195
epoch_206,0.5944424867630005,0.5770000219345093,0.658745415769577,0.6700708608627319
epoch_207,0.5940964818000793,0.5724999904632568,0.6587744176344872,0.674727988243103
epoch_208,0.5948699712753296,0.5730000138282776,0.6587820548467637,0.6759039649963379
epoch_209,0.594756007194519,0.5799999833106995,0.6586218442735672,0.6728737802505493
epoch_210,0.5944139957427979,0.5720000267028809,0.6587757460188866,0.6741235156059265
epoch_211,0.5944520235061646,0.574999988079071,0.6586331051807404,0.6731335473060608
epoch_212,0.5948294997215271,0.5830000042915344,0.6584286875977516,0.668709794998169
epoch_213,0.5949239730834961,0.5715000033378601,0.6584694732112885,0.6707493515014649
epoch_214,0.5947870016098022,0.5795000195503235,0.6585449796714783,0.6717524557113648
epoch_215,0.5949739813804626,0.5730000138282776,0.6583625241546631,0.6751634693145752
epoch_216,0.5948420166969299,0.5764999985694885,0.6586160241804123,0.673489107131958
epoch_217,0.5950999855995178,0.5759999752044678,0.6584820958166122,0.6733844194412232
epoch_218,0.5952515006065369,0.578499972820282,0.6583680062952042,0.6697674078941345
epoch_219,0.5943670272827148,0.5715000033378601,0.6585411530742645,0.671546720981598
epoch_220,0.5952475070953369,0.5634999871253967,0.6582360714964867,0.6772013416290283
epoch_221,0.5951650142669678,0.5709999799728394,0.6584236646323204,0.6728295297622681
epoch_222,0.5952774882316589,0.5730000138282776,0.6581283068957329,0.6740625219345093
epoch_223,0.5951635241508484,0.5795000195503235,0.658182879046917,0.6730925164222717
epoch_224,0.5955010056495667,0.5734999775886536,0.6580570714321137,0.6730887203216552
epoch_225,0.5953335165977478,0.5745000243186951,0.6580468080153465,0.6740995883941651
epoch_226,0.5954179763793945,0.5724999904632568,0.6580788900055885,0.6750685176849365
epoch_227,0.5954465270042419,0.5705000162124634,0.6581405953207016,0.6743257436752319
epoch_228,0.5957289934158325,0.5774999856948853,0.6578941961631775,0.6692362728118897
epoch_229,0.5951629877090454,0.5720000267028809,0.6581637651948928,0.6739961519241333
epoch_230,0.5955610275268555,0.5745000243186951,0.6580045586805343,0.6743048009872437
epoch_231,0.5957859754562378,0.5795000195503235,0.6577068664579392,0.6705416593551635
epoch_232,0.5955485105514526,0.5709999799728394,0.6578483391623497,0.6757512021064759
epoch_233,0.5960515141487122,0.5770000219345093,0.6578054423961639,0.6750430173873901
epoch_234,0.5955374836921692,0.5734999775886536,0.6580030190300942,0.6747683210372925
epoch_235,0.5951935052871704,0.5669999718666077,0.6580667326550483,0.6754863224029541
epoch_236,0.5954310297966003,0.5699999928474426,0.6580424565544128,0.6739865369796753
epoch_237,0.5956090092658997,0.5759999752044678,0.6578430693445205,0.6743257913589478
epoch_238,0.5956060290336609,0.5640000104904175,0.6577748460183144,0.6773131527900695
epoch_239,0.5957105159759521,0.5745000243186951,0.6578514898848533,0.6769024829864502
epoch_240,0.5959374904632568,0.5774999856948853,0.6577620922422409,0.6708713021278382
epoch_241,0.5958300232887268,0.5709999799728394,0.6576554260606766,0.6720536484718322
epoch_242,0.5957115292549133,0.5730000138282776,0.6577210458855629,0.6759014654159546
epoch_243,0.5955110192298889,0.5855000019073486,0.6579510997095108,0.6710173788070679
epoch_244,0.5956509709358215,0.5705000162124634,0.6579476515016556,0.6759289150238037
epoch_245,0.5957384705543518,0.578499972820282,0.6578435131912231,0.6710622339248657
epoch_246,0.5956584811210632,0.578000009059906,0.6577278109550476,0.6739957113265991
epoch_247,0.5959295034408569,0.5709999799728394,0.6575571048417092,0.6762597370147705
epoch_248,0.5959590077400208,0.5680000185966492,0.6576779243946076,0.6789977049827576
epoch_249,0.59620201587677,0.578000009059906,0.6577651748723984,0.6746925148963928
epoch_250,0.5962169766426086,0.5715000033378601,0.6576361556062699,0.6755004458427429
epoch_251,0.5967699885368347,0.5745000243186951,0.6574574203305245,0.6752604312896728
epoch_252,0.5962715148925781,0.5820000171661377,0.6577007627606392,0.6721062502861023
epoch_253,0.596468985080719,0.5789999961853027,0.6574581805033684,0.6731344442367554
epoch_254,0.5960490107536316,0.5855000019073486,0.6577204300885201,0.6718055992126465
epoch_255,0.5962200164794922,0.5799999833106995,0.6575515827965737,0.6730958695411682
epoch_256,0.5964614748954773,0.5789999961853027,0.6574346584534645,0.6722615699768066
epoch_257,0.5967584848403931,0.5809999704360962,0.6570454055581093,0.6725277881622315
epoch_258,0.596184492111206,0.5805000066757202,0.6566688080835342,0.6729281730651856
epoch_259,0.5966439843177795,0.5805000066757202,0.6567043687391281,0.6716480712890625
epoch_260,0.5970245003700256,0.5759999752044678,0.656186147749424,0.67449005651474
epoch_261,0.5967174768447876,0.5764999985694885,0.6562833608345986,0.6712583384513855
epoch_262,0.596917986869812,0.5759999752044678,0.6563659023504257,0.6710891532897949
epoch_263,0.5969395041465759,0.5740000009536743,0.6561401927156448,0.6752856636047363
epoch_264,0.5972495079040527,0.5789999961853027,0.6561948376131058,0.6700162010192872
epoch_265,0.5968505144119263,0.5830000042915344,0.6561464435772896,0.6721762580871582
epoch_266,0.5970460176467896,0.5824999809265137,0.6559806505112648,0.6714708013534546
epoch_267,0.5967444777488708,0.5814999938011169,0.6560216548075676,0.6711158566474914
epoch_268,0.5967555046081543,0.5755000114440918,0.6560603457326889,0.6729359164237976
epoch_269,0.5968855023384094,0.5745000243186951,0.6559280027470589,0.6770681781768799
epoch_270,0.5969805121421814,0.5770000219345093,0.6559689486408233,0.6738041772842407
epoch_271,0.5972084999084473,0.5805000066757202,0.6559486372013092,0.6679783034324646
epoch_272,0.5970029830932617,0.578000009059906,0.6558884245839119,0.6718738346099854
epoch_273,0.597164511680603,0.5759999752044678,0.6556747107319831,0.6724661774635315
epoch_274,0.5972650051116943,0.5809999704360962,0.6557188808898926,0.670344347000122
epoch_275,0.5973795056343079,0.5695000290870667,0.6554732344789505,0.6774875674247741
epoch_276,0.5973420143127441,0.578000009059906,0.6554307346038818,0.6721885719299316
epoch_277,0.5972480177879333,0.5820000171661377,0.6554854615092277,0.6699371285438538
epoch_278,0.5975645184516907,0.5835000276565552,0.655307850391388,0.670422986984253
epoch_279,0.597527027130127,0.5740000009536743,0.6551635048699379,0.6728482546806336
epoch_280,0.5971900224685669,0.5860000252723694,0.6551961936578751,0.6703865284919739
epoch_281,0.5974169969558716,0.578499972820282,0.6550074068727493,0.6735694160461426
epoch_282,0.5974860191345215,0.5789999961853027,0.6549743925743103,0.6702932662963867
epoch_283,0.5977154970169067,0.5730000138282776,0.6546240758419037,0.6733590941429138
epoch_284,0.5976439714431763,0.5814999938011169,0.6545063742322922,0.669647011756897
epoch_285,0.5977740287780762,0.5690000057220459,0.6546598118329048,0.6735594019889831
epoch_286,0.5977544784545898,0.5755000114440918,0.6546214529528618,0.6705732612609864
epoch_287,0.5978130102157593,0.5805000066757202,0.6544503409080505,0.6730424556732177
epoch_288,0.5975980162620544,0.5799999833106995,0.6543660300211906,0.6690635900497437
epoch_289,0.5971524715423584,0.5805000066757202,0.6545319178419113,0.6689665822982788
epoch_290,0.5976060032844543,0.5860000252723694,0.6545766117334366,0.6671302032470703
epoch_291,0.597488522529602,0.5724999904632568,0.6544347292318344,0.6718912253379822
epoch_292,0.5973970293998718,0.5695000290870667,0.6544058949952125,0.6714042420387268
epoch_293,0.5978745222091675,0.574999988079071,0.6542000699000359,0.6685691814422607
epoch_294,0.5971519947052002,0.5860000252723694,0.6545428881955146,0.6657953057289123
epoch_295,0.5977985262870789,0.5770000219345093,0.6542694102311134,0.6677337160110474
epoch_296,0.5976415276527405,0.5764999985694885,0.6543354783334732,0.6727218451499939
epoch_297,0.5981224775314331,0.5809999704360962,0.654066963253975,0.6711925811767578
epoch_298,0.5980539917945862,0.5795000195503235,0.6537742623233795,0.6712606983184815
epoch_299,0.59797602891922,0.5764999985694885,0.6535323656020164,0.669565622329712
epoch_300,0.5979124903678894,0.5745000243186951,0.6539606106333733,0.6739632716178894
epoch_301,0.598235011100769,0.5764999985694885,0.6537077319345475,0.6704267873764038
epoch_302,0.598066508769989,0.5770000219345093,0.6538540668830871,0.6687054986953735
epoch_303,0.5983700156211853,0.5734999775886536,0.6537063518948555,0.6707161722183228
epoch_304,0.5981410145759583,0.574999988079071,0.6537576324448585,0.6754593105316162
epoch_305,0.5985609889030457,0.578499972820282,0.6536489906191826,0.6706304712295532
epoch_306,0.598002016544342,0.5774999856948853,0.6537954846606254,0.6676091432571412
epoch_307,0.5984280109405518,0.5770000219345093,0.6537065241589546,0.670351182460785
epoch_308,0.5981990098953247,0.5720000267028809,0.6536838100032807,0.674569616317749
epoch_309,0.5980319976806641,0.5734999775886536,0.653621163590908,0.6712060928344726
epoch_310,0.5978735089302063,0.5805000066757202,0.6536627875866889,0.6678470649719238
epoch_311,0.5989609956741333,0.5665000081062317,0.6532459901995659,0.6758715710639953
epoch_312,0.5986545085906982,0.5855000019073486,0.6532512142162323,0.6710526170730591
epoch_313,0.5988705158233643,0.5789999961853027,0.6535447002453804,0.6714039278030396
epoch_314,0.5980064868927002,0.5730000138282776,0.6536184110059738,0.6737920694351196
epoch_315,0.5983039736747742,0.5814999938011169,0.6534725908842087,0.6712172632217407
epoch_316,0.5980615019798279,0.5720000267028809,0.6533650738868714,0.6762434091567994
epoch_317,0.5986760258674622,0.5805000066757202,0.6534783770523072,0.6697523021697998
epoch_318,0.5984749794006348,0.5870000123977661,0.6534207547221184,0.6651434936523437
epoch_319,0.5979005098342896,0.5849999785423279,0.6534759523229599,0.6678621921539306
epoch_320,0.5983099937438965,0.5839999914169312,0.6535258171663284,0.6676085348129273
epoch_321,0.5982145071029663,0.5770000219345093,0.6534269359531403,0.6731795148849488
epoch_322,0.5985504984855652,0.5824999809265137,0.6534610890517235,0.6687502899169921
epoch_323,0.5983690023422241,0.5665000081062317,0.6533427469015122,0.6750847444534301
epoch_324,0.5978525280952454,0.5734999775886536,0.6533530939550399,0.6705683922767639
epoch_325,0.598671019077301,0.5870000123977661,0.6533271728582383,0.666821042060852
epoch_326,0.5983644723892212,0.578499972820282,0.6535951048254967,0.6703327398300171
epoch_327,0.5984405279159546,0.5695000290870667,0.6533742078709602,0.6740105390548706
epoch_328,0.5982095003128052,0.5864999890327454,0.6533822389855385,0.6676843481063843
epoch_329,0.5981255173683167,0.5795000195503235,0.6533892174730301,0.6704580144882202
epoch_330,0.5986649990081787,0.5899999737739563,0.6531757742161751,0.6668875231742859
epoch_331,0.5985090136528015,0.5860000252723694,0.6532278379535675,0.6693363590240479
epoch_332,0.5984755158424377,0.5820000171661377,0.6533901646285057,0.6708617935180664
epoch_333,0.5982400178909302,0.5835000276565552,0.6533418320064545,0.669113356590271
epoch_334,0.598661482334137,0.5835000276565552,0.6531431463832855,0.6695262966156006
