,test_loss,test_accuracy,train_loss,train_accuracy
0,0.43766802072525024,0.824999988079071,0.6329498424000211,0.6536666750907898
1,0.5425711007118225,0.7360000014305115,0.5300631759961446,0.734666645526886
2,0.43725587892532347,0.8220000267028809,0.5042285299301148,0.757888913154602
3,0.3536259558200836,0.8740000128746033,0.42341705915662975,0.8178889155387878
4,0.3127369909286499,0.9290000200271606,0.41123819020721647,0.8169999718666077
5,0.2946357152462006,0.9010000228881836,0.36710998951064217,0.8418889045715332
6,0.42028857707977296,0.7850000262260437,0.3685201096534729,0.8424444198608398
7,0.32578339099884035,0.9169999957084656,0.42996562157736884,0.8088889122009277
8,0.3385716609954834,0.8980000019073486,0.37624348606003655,0.8408889174461365
9,0.43337221384048463,0.8769999742507935,0.3761199901368883,0.8431110978126526
10,0.3368025019168854,0.890999972820282,0.3910267093976339,0.8332222104072571
11,0.436589910030365,0.8270000219345093,0.40738600397109986,0.8297777771949768
12,0.41204263985157014,0.8399999737739563,0.47091136222415503,0.7850000262260437
13,0.39843777227401733,0.8539999723434448,0.4539789713488685,0.8042222261428833
14,0.36804522025585173,0.8709999918937683,0.4103297216627333,0.835777759552002
15,0.42730098915100095,0.8379999995231628,0.41703911781311037,0.8339999914169312
16,0.3642267377376556,0.8730000257492065,0.4135163109037611,0.8326666951179504
17,0.3787527214288712,0.8650000095367432,0.4143771787749396,0.8341110944747925
18,0.46760623216629027,0.8009999990463257,0.5063047822846307,0.7649999856948853
19,0.4200898971557617,0.8360000252723694,0.4906724809805552,0.7655555605888367
20,0.4351089253425598,0.8259999752044678,0.4860366966724396,0.7736666798591614
21,0.43933292508125305,0.8220000267028809,0.4638022527164883,0.7898889183998108
22,0.4305503389835358,0.8370000123977661,0.45922688171598647,0.8004444241523743
23,0.4091250720024109,0.828000009059906,0.4352080689536201,0.8103333115577698
24,0.3810446877479553,0.8489999771118164,0.4026492386394077,0.8302222490310669
25,0.4105492377281189,0.843999981880188,0.4219123706287808,0.816444456577301
26,0.36435098087787626,0.8629999756813049,0.3926169435713026,0.8379999995231628
27,0.3803189798593521,0.878000020980835,0.38549203120337594,0.8462222218513489
28,0.5271958518028259,0.7710000276565552,0.39234283055199515,0.836555540561676
29,0.33938327741622926,0.890999972820282,0.4158530461523268,0.8243333101272583
30,0.34514812397956846,0.8870000243186951,0.3714805849194527,0.8585555553436279
31,0.3130417801141739,0.9049999713897705,0.35061388648880853,0.8759999871253967
32,0.35114195895195005,0.878000020980835,0.36661995209587944,0.8644444346427917
33,0.3742719563245773,0.8619999885559082,0.35538651508755154,0.8715555667877197
34,0.3242252873182297,0.8960000276565552,0.37190503233008915,0.8606666922569275
35,0.34503784918785096,0.890999972820282,0.35778346599472893,0.8704444169998169
36,0.3326756818294525,0.8939999938011169,0.3570363090833028,0.870555579662323
37,0.31679346680641174,0.9020000100135803,0.343703697681427,0.8755555748939514
38,0.32626711893081667,0.9010000228881836,0.3628736195299361,0.8676666617393494
39,0.3538531379699707,0.8840000033378601,0.34073613025082483,0.8837777972221375
40,0.29597697275877,0.906000018119812,0.3537899357477824,0.8701111078262329
41,0.33280380493402484,0.8809999823570251,0.30997755581802794,0.9007777571678162
42,0.29182931572198867,0.9110000133514404,0.32208688508139716,0.8901110887527466
43,0.2737879686355591,0.9200000166893005,0.30943102106783127,0.8993333578109741
44,0.2510195096731186,0.9229999780654907,0.30261582424905564,0.8911111354827881
45,0.24643156111240386,0.9290000200271606,0.2790088667339749,0.9041110873222351
46,0.2748873929977417,0.9190000295639038,0.2917320725719134,0.899222195148468
47,0.2506095784306526,0.925000011920929,0.28544783498181237,0.902999997138977
48,0.31412102860212326,0.8640000224113464,0.28298953522576226,0.9028888940811157
49,0.2622482032775879,0.9160000085830688,0.30818140297465857,0.890666663646698
50,0.2808359028697014,0.8840000033378601,0.2815001999206013,0.8956666588783264
51,0.2759804003238678,0.9139999747276306,0.29527560550636717,0.8960000276565552
52,0.21287690603733062,0.9359999895095825,0.28170359304216175,0.8995555639266968
53,0.22550797259807587,0.9290000200271606,0.2879001491467158,0.8966666460037231
54,0.2777887554168701,0.9210000038146973,0.27107638878292506,0.9031111001968384
55,0.2899906105995178,0.8820000290870667,0.2616448080804613,0.9079999923706055
56,0.26352901363372805,0.906000018119812,0.25911457493570117,0.906333327293396
57,0.293490426659584,0.8690000176429749,0.2809558459917704,0.8970000147819519
58,0.4131579809188843,0.8360000252723694,0.256470707098643,0.9081110954284668
59,0.22440993058681488,0.9279999732971191,0.2572411124441359,0.9135555624961853
60,0.24895822417736052,0.9319999814033508,0.26478684430652194,0.9124444723129272
61,0.2306577160358429,0.9259999990463257,0.26473412420021164,0.9141111373901367
62,0.20838090950250626,0.9369999766349792,0.25624522879388595,0.9062222242355347
63,0.2260685607790947,0.9200000166893005,0.24945365417003632,0.9118888974189758
64,0.248031587600708,0.925000011920929,0.24408331796858046,0.9139999747276306
65,0.21905600839853287,0.9340000152587891,0.2509236061970393,0.9167777895927429
66,0.3706248079538345,0.8560000061988831,0.4206007178094652,0.8243333101272583
67,0.352526317358017,0.8870000243186951,0.4059270574318038,0.8346666693687439
68,0.34689771962165833,0.8840000033378601,0.3789388623767429,0.8494444489479065
69,0.3052220561504364,0.9070000052452087,0.35618682555357617,0.8651111125946045
70,0.3220199456214905,0.8920000195503235,0.3548003353542752,0.8695555329322815
71,0.3137376586198807,0.8989999890327454,0.3496091375615862,0.8781111240386963
72,0.33608937430381775,0.8989999890327454,0.32359088307619094,0.8807777762413025
73,0.3960347853899002,0.8349999785423279,0.3192974914444817,0.8861111402511597
74,0.36227148270606996,0.8500000238418579,0.3036561145782471,0.8888888955116272
75,0.2627994841337204,0.9160000085830688,0.3041012934446335,0.8855555653572083
76,0.2823761165142059,0.9179999828338623,0.2984128864871131,0.8897777795791626
77,0.2811382061839104,0.8939999938011169,0.297225701491038,0.890333354473114
78,0.28320670902729034,0.8970000147819519,0.28391381486256917,0.8920000195503235
79,0.24250508224964143,0.9350000023841858,0.28407094709078473,0.8934444189071655
80,0.2474443905353546,0.9100000262260437,0.27099720448917813,0.8987777829170227
81,0.24032224148511885,0.9169999957084656,0.2703750379880269,0.8984444737434387
82,0.2536026540994644,0.9150000214576721,0.30628241838349235,0.879444420337677
83,0.24850105667114258,0.9309999942779541,0.26940952943431007,0.8955555558204651
84,0.2351110062599182,0.9409999847412109,0.27809414830472734,0.8939999938011169
85,0.2487670668363571,0.8920000195503235,0.2816648407114877,0.8884444236755371
86,0.20224365943670272,0.9520000219345093,0.2614704432355033,0.9032222032546997
87,0.22571400833129882,0.9150000214576721,0.2557632679276996,0.9005555510520935
88,0.2457088533639908,0.9369999766349792,0.25900182643201614,0.9005555510520935
89,0.26459859585762024,0.9070000052452087,0.25101318359375,0.9047777652740479
90,0.23714261668920517,0.9430000185966492,0.26988065305683345,0.8932222127914429
91,0.22159541392326354,0.9340000152587891,0.2579543538490931,0.89811110496521
92,0.19557560813426972,0.9559999704360962,0.2669916232162052,0.8956666588783264
93,0.20328256154060365,0.9599999785423279,0.23913167516390482,0.9098888635635376
94,0.21534493947029112,0.9509999752044678,0.23540948716799417,0.9096666574478149
95,0.25426983791589736,0.9369999766349792,0.2678002814186944,0.8908888697624207
96,0.23846669965982437,0.9380000233650208,0.250361878865295,0.9042222499847412
97,0.23655744934082032,0.9120000004768372,0.252818765381972,0.9044444561004639
98,0.21839730656147002,0.953000009059906,0.24340746857060327,0.9039999842643738
99,0.22035961508750915,0.8949999809265137,0.2274430181980133,0.9106666445732117
100,0.20163585245609283,0.9520000219345093,0.23151576211717392,0.9108889102935791
101,0.19517790383100508,0.9459999799728394,0.2179692392481698,0.9165555834770203
102,0.1871888183951378,0.9549999833106995,0.2346628595855501,0.9092222452163696
103,0.22674100404977798,0.8840000033378601,0.23521588275167676,0.9056666493415833
104,0.23114673560857774,0.8880000114440918,0.21883728681670295,0.9168888926506042
105,0.18837420058250426,0.9539999961853027,0.23710703843169742,0.9042222499847412
106,0.18043881130218506,0.9390000104904175,0.22427689204613369,0.9116666913032532
107,0.17793877416849135,0.9330000281333923,0.21444829085800382,0.9160000085830688
108,0.3149716947078705,0.8450000286102295,0.22082081920570798,0.9143333435058594
109,0.2652762980461121,0.9020000100135803,0.25934920223553976,0.8934444189071655
110,0.17291195315122604,0.9610000252723694,0.21287358283996582,0.9168888926506042
111,0.1727005351781845,0.9599999785423279,0.21437421266237894,0.917555570602417
112,0.21326222544908524,0.9330000281333923,0.19933279875914256,0.9284444451332092
113,0.16778829684853555,0.9259999990463257,0.1842844485176934,0.9278888702392578
114,0.18823759579658508,0.9330000281333923,0.18171163261433443,0.9277777671813965
115,0.24938306513428687,0.9210000038146973,0.23703730479213928,0.9045555591583252
116,0.14088131672143936,0.9570000171661377,0.19399119094345305,0.9243333339691162
117,0.14885784745216368,0.9559999704360962,0.19100411178006066,0.9258888959884644
118,0.1384319861382246,0.9390000104904175,0.20530087069835928,0.918666660785675
119,0.13461289083957673,0.9589999914169312,0.16609888352619276,0.9361110925674438
120,0.16882811805605888,0.9409999847412109,0.1939385568499565,0.9234444499015808
121,0.16630550920963288,0.9330000281333923,0.19283706868357128,0.9215555787086487
122,0.22955490678548812,0.9010000228881836,0.17362815311219956,0.9314444661140442
123,0.19857660341262817,0.925000011920929,0.18918211766084037,0.9313333630561829
124,0.1796580765247345,0.9290000200271606,0.19061289930343628,0.9300000071525574
125,0.23096086883544922,0.921999990940094,0.19010510581731796,0.929888904094696
126,0.3024151855260134,0.8709999918937683,0.22932185630003613,0.9055555462837219
127,0.159388099193573,0.9350000023841858,0.18791339169608223,0.9222221970558167
128,0.1849215556383133,0.9269999861717224,0.17895217700799307,0.93022221326828
129,0.15401081699132918,0.9509999752044678,0.16871847913000318,0.9346666932106018
130,0.15153792160749435,0.9490000009536743,0.15610005945629543,0.9387778043746948
131,0.231526144862175,0.9269999861717224,0.1687921614481343,0.9333333373069763
132,0.16493293166160583,0.9269999861717224,0.17357907623714872,0.9314444661140442
133,0.17133560132980347,0.9290000200271606,0.15169734042220645,0.9415555596351624
134,0.3387868314087391,0.8190000057220459,0.1727462287992239,0.9325555562973022
135,0.1719920210838318,0.9399999976158142,0.16464970304568607,0.934333324432373
136,0.1618658111691475,0.9240000247955322,0.15919301513830822,0.9392222166061401
137,0.1621887574195862,0.9300000071525574,0.16132607257035045,0.937333345413208
138,0.18430320727825164,0.921999990940094,0.1507442892168959,0.9443333148956299
139,0.2021275064945221,0.9200000166893005,0.14923761828740437,0.941444456577301
140,0.15358002746105195,0.9419999718666077,0.16011092610491648,0.9384444355964661
141,0.13711688268184663,0.9620000123977661,0.14402432021167544,0.945555567741394
142,0.1397568027973175,0.9490000009536743,0.15573951979147063,0.9386666417121887
143,0.25477151161432265,0.878000020980835,0.1561275382075045,0.9375555515289307
144,0.16730862534046173,0.9240000247955322,0.1571487301521831,0.9428889155387878
145,0.21844628243893385,0.890999972820282,0.15879830569194422,0.9412222504615784
146,0.18217135560512543,0.9139999747276306,0.16707427737116815,0.9314444661140442
147,0.20293393191695214,0.9269999861717224,0.14813488394021987,0.9463333487510681
148,0.19253895902633666,0.9169999957084656,0.15386261266469956,0.9404444694519043
149,0.19037082287669183,0.9229999780654907,0.15936203981439273,0.9416666626930237
150,0.2603938949257135,0.9139999747276306,0.16408416941430834,0.9365555644035339
151,0.2778460078239441,0.9160000085830688,0.27540743065542644,0.8976666927337646
152,0.2080811511874199,0.9369999766349792,0.2671534733772278,0.8996666669845581
153,0.256967829823494,0.925000011920929,0.2615413552787569,0.8991110920906067
154,0.22147808341681957,0.9340000152587891,0.24915524841679468,0.9024444222450256
155,0.21413643085956574,0.9369999766349792,0.2472563292649057,0.901888906955719
156,0.20940773224830628,0.9350000023841858,0.2428709202475018,0.9014444351196289
157,0.28088430321216584,0.9039999842643738,0.25308212688234116,0.9052222371101379
158,0.2470897614955902,0.9309999942779541,0.24217051739162868,0.9058889150619507
159,0.27196731996536255,0.9229999780654907,0.2860711626741621,0.8954444527626038
160,0.22410428792238235,0.9269999861717224,0.23366567458046808,0.9077777862548828
161,0.22908466774225236,0.9319999814033508,0.22734314535061517,0.9076666831970215
162,0.21019942143559456,0.9409999847412109,0.21237340918183326,0.9105555415153503
163,0.2252484073638916,0.9419999718666077,0.2305123067299525,0.9062222242355347
164,0.21493830734491348,0.9399999976158142,0.22774293392565514,0.9116666913032532
165,0.21969515725970268,0.9279999732971191,0.2240585129327244,0.9077777862548828
166,0.25534360122680666,0.9259999990463257,0.2403135557969411,0.9072222113609314
167,0.2395719971060753,0.8960000276565552,0.22720999925004112,0.9118888974189758
168,0.20316416186094283,0.9490000009536743,0.22148521433273952,0.9128888845443726
169,0.229394172757864,0.949999988079071,0.20850695824623108,0.9160000085830688
170,0.2790330060720444,0.8849999904632568,0.2150777543120914,0.9120000004768372
171,0.19760150742530821,0.953000009059906,0.21318604560693105,0.9131110906600952
172,0.1762714118361473,0.9670000076293945,0.20787441222866376,0.9126666784286499
173,0.188700011074543,0.9350000023841858,0.2019320394727919,0.9184444546699524
174,0.21833237016201018,0.9399999976158142,0.209011446568701,0.917888879776001
175,0.2076503605544567,0.9259999990463257,0.2175987080666754,0.9127777814865112
176,0.28237011593580247,0.9129999876022339,0.22871167676316367,0.9098888635635376
177,0.21084074169397354,0.9430000185966492,0.21815723749664095,0.9171110987663269
178,0.1706904559135437,0.9629999995231628,0.20716603242026435,0.9156666398048401
179,0.1680381507873535,0.9649999737739563,0.20491987772782644,0.9196666479110718
180,0.2098742006421089,0.9390000104904175,0.1981992984811465,0.9196666479110718
181,0.16329040688276292,0.9620000123977661,0.2066399485932456,0.917555570602417
182,0.20279731965065004,0.9459999799728394,0.20519792309734555,0.918666660785675
183,0.162591262370348,0.9629999995231628,0.19263516505559286,0.9235555529594421
184,0.17862627685070037,0.9309999942779541,0.20857755183180174,0.9146666526794434
185,0.3200798134803772,0.8450000286102295,0.2101882054209709,0.9161111116409302
186,0.19236504542827607,0.9259999990463257,0.19565678377283943,0.9196666479110718
187,0.1810038883090019,0.9309999942779541,0.20587557997637324,0.9153333306312561
188,0.2430426218509674,0.8859999775886536,0.18280860884984335,0.9275555610656738
189,0.21486210250854493,0.9300000071525574,0.1908317311671045,0.9208889007568359
190,0.20348562943935394,0.9269999861717224,0.18637146808041466,0.9254444241523743
